id,event,date,odds,stake,bet_type,outcome,sport,league,result,notes,confidence_scale,total_bets,created_at
50,"Ibéria-Malmő, NOAH-Podgorica",2025.07.08,2.07,10000.0,1X2,Won,Football,BL,"1-3,1-0","Ok, bejött..",7,1,2025-12-28T15:17:39.755477
51,Flumenese-Chelsea,2025.07.08,3.6,5000.0,Cards,Lost,Football,World Cup qualification,0-2,Nem volt piros lap..,8,1,2025-12-28T15:17:39.755484
49,"Izland-Finnország, Helsinki-Jaro, Ilves-KTP",2025.07.02,4.65,1000.0,1X2,Lost,Football,Mixed leagues,"0-1,2-3,2,1",Nem jöttek be..,6,1,2025-12-28T15:17:39.755491
48,"Dortmund-Monterrey, Real Madrid-Juventus",2025.07.01,3.02,1549.0,1X2,Lost,Football,World Cup qualification,"2-1,1-0","Dortumnd nyert, így elment..",6,1,2025-12-28T15:17:39.755498
47,Inter-Fluminese,2025.06.30,3.7,1500.0,Cards,Lost,Football,World Cup qualification,0-2,Sajnos nem volt piros lap,7,1,2025-12-28T15:17:39.755505
44,"Paris-Maimi, Tobol-Zhenis, Ordabaszi-Almathi",2025.06.29,2.9,1500.0,1X2,Lost,Football,Mixed leagues,"4-0,2-2,0-1",A Tobol elment..,6,1,2025-12-28T15:17:39.755511
45,"Ordabaszi-Almati, Paris-Miami",2025.06.29,2.36,1500.0,1X2,Won,Football,Mixed leagues,"0-1,4-0",Bejött..,7,1,2025-12-28T15:17:39.755518
46,Flamengo-Bayern München,2025.06.29,4.35,1500.0,Cards,Lost,Football,World Cup qualification,2-4,Nem volt piros lap..,8,1,2025-12-28T15:17:39.755525
43,Palmeiras-Botafogó,2025.06.28,3.3,5000.0,Cards,Lost,Football,World Cup qualification,0-0,Sajnos nem volt piros lap..,8,1,2025-12-28T15:17:39.755532
42,"Norvégia-Ausztria, Szlovénia-Magyarország",2025.06.24,2.19,20000.0,1X2,Lost,Handball,World Cup qualification,"27-27, 35-31",Tanulság: Ne fogadj olyanra amit nem ismersz jól!!,7,1,2025-12-28T15:17:39.755539
40,"Seattle-Paris, Spanyolország-Németország, Norvégia-Magyarország",2025.06.23,3.49,10000.0,1X2,Lost,Mixed sports,World Cup qualification,"0-2, 3-3, 37-33",Spanyolok sajnos elvitték..,7,1,2025-12-28T15:17:39.755546
41,"AtlMadrid-Botafogo, Hollandia-Románia",2025.06.23,5.14,8664.0,Cards,Lost,Football,Mixed leagues,"1-0, 3-1",Nem lett piros lap az Atletico meccsen..,8,1,2025-12-28T15:17:39.755553
37,"Dánia-Franciaország, Real Madrid-Pachua",2025.06.22,2.42,10000.0,1X2,Won,Football,World Cup qualification,"2-3, 3-1",Francia azért nehezen nyert..,7,1,2025-12-28T15:17:39.755560
38,"Salernitana-Sampdoria, Real Madrid-Pachua",2025.06.22,6.02,2898.0,1X2,Lost,Football,Mixed leagues,"0-2,3-1",Hála istennek a Samp megnyerte..,4,1,2025-12-28T15:17:39.755567
39,"ManCity-Alin, Usa-Haiti, RealMadrid-Pachua",2025.06.22,2.43,10000.0,1X2,Won,Football,Mixed leagues,"6-0, 2-1, 3-1",Bejöttek a papírforma eredmények.,8,1,2025-12-28T15:17:39.755577
33,"Mamelodi-Dortmund, Internationale-Urawa",2025.06.21,2.14,13000.0,1X2,Won,Football,World Cup qualification,"3-4,2-1",Bejöttek de nem volt egyik sem sima meccs,8,1,2025-12-28T15:17:39.755585
34,"Portugália-Hollandia, Oviedo-Mirandes, River plate- Monterrey",2025.06.21,4.75,5600.0,1X2,Lost,Football,World Cup qualification,"0-1, 3-1, 0-0",,6,1,2025-12-28T15:17:39.755593
35,"River Plate-Monterrey, Oviedo-Mirandes",2025.06.21,3.33,5000.0,1X2,Lost,Football,World Cup qualification,"0-0, 3-1",Egyik sem jött be..,6,1,2025-12-28T15:17:39.755600
36,"Spanyolország-Anglia, Flumenese-Ulsan",2025.06.21,3.66,5000.0,1X2,Lost,Football,World Cup qualification,"1-3, 2-0",,7,1,2025-12-28T15:17:39.755606
32,"Hollandia-Anglia, Magyarország-Argentína",2025.06.20,2.33,10000.0,1X2,Won,Mixed sports,World Cup qualification,"4-2, 36-29",Bejött..,8,1,2025-12-28T15:17:39.755613
31,"Palmeiras-AL, Inter Turku-KTP",2025.06.19,4.17,5000.0,1X2,Lost,Football,Mixed leagues,"2-0,5-0,2-1",,8,1,2025-12-28T15:17:39.755620
29,"Anglia-Németország, Ilves-Senjion",2025.06.18,5.98,5000.0,1X2,Lost,Football,Mixed leagues,"1-2, 2-3",Mind a kettő elment,7,1,2025-12-28T15:17:39.755630
30,Anglia-Németország,2025.06.18,3.65,7000.0,1X2,Lost,Football,World Cup qualification,1-2,,8,1,2025-12-28T15:17:39.755637
28,"Grúzia-Portugália, Francia-Lengyel, River Plate- Urawa",2025.06.17,2.71,6000.0,1X2,Won,Football,Mixed leagues,"0-4, 4-1, 3-1",Bejöttek..,8,1,2025-12-28T15:17:39.755643
26,"Anglia-Szlovénia, Madagaszkár-Comorre szigetek",2025.06.15,3.22,5000.0,1X2,Lost,Football,Mixed leagues,"0-0, 0-1",Mind a kettő elment,6,1,2025-12-28T15:17:39.755651
27,"Angola-Dél Afrika, Nantes-Barcelona ",2025.06.15,3.11,5000.0,1X2,Lost,Mixed sports,Mixed leagues,"3-0, 30-25",Mind a kettő elment,6,1,2025-12-28T15:17:39.755658
25,"Sampdoria-Salernitana, Spanyol-Románia",2025.06.13,3.1,10000.0,1X2,Won,Football,Mixed leagues,"2-0,2-1",,7,1,2025-12-28T15:17:39.755665
24,"MIrandes-Santander, Finn-Hollandia",2025.06.12,2.95,5000.0,1X2,Lost,Football,Mixed leagues,"4-1,2-2",Hollandon ment el,7,1,2025-12-28T15:17:39.755672
21,"Botswana-Zambía,Szváziföld-Tanzánia",2025.06.11,3.04,3000.0,1X2,Lost,Football,World Cup qualification,"3-3,1,2",,6,1,2025-12-28T15:17:39.755680
22,"Szlovákia-Spanyolország,OOG-Holstbero",2025.06.11,2.39,10000.0,1X2,Won,Mixed sports,Mixed leagues,"2-3,38-30",,8,1,2025-12-28T15:17:39.755687
23,"Olaszország-Románia,Oviedo-Almeira",2025.06.11,5.31,3000.0,1X2,Lost,Football,Mixed leagues,"1-0,1-1",,7,1,2025-12-28T15:17:39.755694
10,"Románia-Ciprus, Lettország-Albánia",2025.06.10,2.61,15000.0,1X2,Lost,Football,World Cup qualification,"2-0,1-1",Sajnos az Albánok nem tudtak nyerni...,8,1,2025-12-28T15:17:39.755700
20,"Románia-Ciprus, Lettország-Albánia",2025.06.10,2.61,15000.0,1X2,Lost,Football,World Cup qualification,"2-0,1-1",Sajnos az Albánok nem tudtak nyerni...,8,1,2025-12-28T15:17:39.755709
9,"Belgium-Wales,Kazasztán-Macedónia",2025.06.09,3.23,10000.0,1X2,Won,Football,World Cup qualification,"4-3,0-1",Belgium 30 nulláról majdnem elbukta..,7,1,2025-12-28T15:17:39.755717
19,"Belgium-Wales,Kazasztán-Macedónia",2025.06.09,3.23,10000.0,1X2,Won,Football,World Cup qualification,"4-3,0-1",Belgium 30 nulláról majdnem elbukta..,7,1,2025-12-28T15:17:39.755725
5,"Namíbia-Malawi, Biegthem-Magdeburg, Kronau-FürseBerlin",2025.06.08,2.39,5000.0,1X2,Lost,Vegyes fogadás,Championship,0-0,Nem nyert Namíbia,6,1,2025-12-28T15:17:39.755733
6,"Portugália-Spanyolország, R.Santander-Mirandes",2025.06.08,4.03,5000.0,1X2,Lost,Football,Mixed leagues,"2-2,3-3",Portugál x lett én Spanyolokra tettem..,6,1,2025-12-28T15:17:39.755740
7,"R.Santander-MIrandes, Portugália-Spanyolország",2025.06.08,6.9,5000.0,1X2,Lost,Football,Mixed leagues,"2-2,3-3",Itt is a Portugál ment el..,6,1,2025-12-28T15:17:39.755746
8,Portugália-Spanyolország,2025.06.08,4.15,5000.0,1X2,Won,Football,World Cup qualification,2-2,Biztosíték volt és bejött. Live fogadás. 2-1-nél.,6,1,2025-12-28T15:17:39.755753
15,"Namíbia-Malawi, Biegthem-Magdeburg, Kronau-FürseBerlin",2025.06.08,2.39,5000.0,1X2,Lost,Vegyes fogadás,Championship,0-0,Nem nyert Namíbia,6,1,2025-12-28T15:17:39.755760
16,"Portugália-Spanyolország, R.Santander-Mirandes",2025.06.08,4.03,5000.0,1X2,Lost,Football,Mixed leagues,"2-2,3-3",Portugál x lett én Spanyolokra tettem..,6,1,2025-12-28T15:17:39.755774
17,"R.Santander-MIrandes, Portugália-Spanyolország",2025.06.08,6.9,5000.0,1X2,Lost,Football,Mixed leagues,"2-2,3-3",Itt is a Portugál ment el..,6,1,2025-12-28T15:17:39.755781
18,Portugália-Spanyolország,2025.06.08,4.15,5000.0,1X2,Won,Football,World Cup qualification,2-2,Biztosíték volt és bejött. Live fogadás. 2-1-nél.,6,1,2025-12-28T15:17:39.755787
3,Málta-Litvánia,2025.06.07,3.05,10000.0,1X2,Lost,Football,World Cup qualification,0-0,Nem nyertek a  Litvánok..,7,1,2025-12-28T15:17:39.755795
4,Ausztria-Románia,2025.06.07,3.2,5000.0,1X2,Lost,Football,World Cup qualification,2-1,Kikaptak a románok..,6,1,2025-12-28T15:17:39.755811
13,Málta-Litvánia,2025.06.07,3.05,10000.0,1X2,Lost,Football,World Cup qualification,0-0,Nem nyertek a  Litvánok..,7,1,2025-12-28T15:17:39.755819
14,Ausztria-Románia,2025.06.07,3.2,5000.0,1X2,Lost,Football,World Cup qualification,2-1,Kikaptak a románok..,6,1,2025-12-28T15:17:39.755825
2,"Musetti-Alcaraz,Macedonia-Belgium,Csehország-Montenegro",2025.06.06,2.89,8593.0,1X2,Lost,Vegyes fogadás,World Cup qualification,"1-2,1-1,2-0",Belgium egy lutri csapat jelenleg!,8,1,2025-12-28T15:17:39.755832
12,"Musetti-Alcaraz,Macedonia-Belgium,Csehország-Montenegro",2025.06.06,2.89,8593.0,1X2,Lost,Vegyes fogadás,World Cup qualification,"1-2,1-1,2-0",Belgium egy lutri csapat jelenleg!,8,1,2025-12-28T15:17:39.755839
1,"Ausztrália-Japán, Bahrein-Szaudarábia",2025.06.05,4.92,1000.0,1X2,Won,Football,World Cup qualification,"1-0, 0-2",Bejöttek a meccsek.,7,1,2025-12-28T15:17:39.755846
11,"Ausztrália-Japán, Bahrein-Szaudarábia",2025.06.05,4.92,1000.0,1X2,Won,Football,World Cup qualification,"1-0, 0-2",Bejöttek a meccsek.,7,1,2025-12-28T15:17:39.755854
360,"Roma-Genoa, Montrewel-Celtic",2025.12.29,2.85,5205.0,1X2,Lost,Football,Mixed League,"3-1,2-0",Celtic kikapott.. (Nem annyira egyértelmű idén ez a bajnokság.),8,2,2025-12-31T08:16:05.136980
361,"Graz-FTC, Ipswic-Oxford",2026.01.02,1.66,10000.0,1X2,Won,Mixed sport,Mixed League,"6-1,2-1",Az osztrák liga hokinál jöttek a papírformák..,8,2,2026-01-02T10:57:28.085919
362,"Bormouth-Arsenal, Genoa-Pisa",2026.01.03,2.96,6600.0,1X2,Lost,Football,Mixed League,"2-3,1-1",Genoa di merda,8,2,2026-01-05T14:21:38.889384
363,"Bormouth-Arsenal, Espanyol-Barcelona",2026.01.03,2.31,10000.0,1X2,Won,Football,Mixed League,"2-3,0-2",,8,2,2026-01-05T14:22:47.789463
364,"Siracusa-Salernitana, Fullham-Liverpool, Real Madrid-Betis",2026.01.04,6.04,3100.0,1X2,Lost,Football,Mixed League,"3-1,2-2,5-1",,8,3,2026-01-05T14:23:56.410727
365,"Rio Ave-Casa pia, Fullham-Liverpool",2026.01.04,4.52,5000.0,1X2,Won,Football,Mixed League,"3-1,2-2","Elütöttem, de így jött be.. ",8,2,2026-01-05T14:25:00.545853
366,"Algéria-Kongó, Rangers-Aberdeen",2026.01.06,4.21,4000.0,1X2,Won,Football,Mixed League,"0-0,2-0",Bejött az x érzésre!,8,2,2026-01-07T11:20:36.576679
367,Rangers-Aberdeen,2026.01.06,4.75,2600.0,1X2,Lost,Football,Scotland1,2-0,Biztonsági fogadás,6,1,2026-01-07T11:22:30.254591
368,"Burnley-Manutd, Napoli-Verona",2026.01.07,2.45,7840.0,1X2,Lost,Football,Mixed League,"2-2, 2-2",Egyik sem jött be,7,2,2026-01-08T11:00:44.711152
369,"Reggina-Venezia, Oviedo-Betis",2026.01.10,3.04,5000.0,1X2,Lost,Football,Mixed League,"1-3,1-1",Betisen ment el..,8,2,2026-01-14T12:36:34.152495
370,"Atalanta-Torino, Sochoux-Lens",2026.01.10,2.4,10000.0,1X2,Won,Football,Mixed League,"3-1, 1-3",,8,2,2026-01-14T12:37:38.665493
371,"Aberdeen-Rangers, Chantilly-Rennes",2026.01.11,2.11,9000.0,1X2,Won,Football,Mixed League,"0-2,1-3",,8,2,2026-01-14T12:38:34.821611
372,Genoa-Cagliari,2026.01.12,2.22,8990.0,1X2,Won,Football,Seria A,3-0,,8,1,2026-01-14T12:39:56.301416
373,Liverpool-Bransley,2026.01.12,2.05,9958.0,1X2,Won,Football,Premier League,4-1,Mind a kettő szerez gólt. Bejött.,8,1,2026-01-14T12:41:06.487412
374,"Dortmund-Werder Bremen, Deportivo-Atletico",2026.01.14,2.4,10000.0,1X2,Won,Football,Mixed League,"3-0, 0-1",,8,2,2026-01-14T12:42:10.287997
